#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.003391
       2.725000     0.033989
       2.775000     0.300647
       2.825000     1.056397
       2.875000     2.432787
       2.925000     3.703340
       2.975000     4.579078
       3.025000     4.320753
       3.075000     3.890856
       3.125000     3.041710
       3.175000     2.209998
       3.225000     1.668336
       3.275000     1.224991
       3.325000     0.903064
       3.375000     0.706062
       3.425000     0.584641
       3.475000     0.516892
       3.525000     0.445693
       3.575000     0.444327
       3.625000     0.494946
       3.675000     0.490195
       3.725000     0.558976
       3.775000     0.571515
       3.825000     0.650224
       3.875000     0.723736
       3.925000     0.786700
       3.975000     0.806967
       4.025000     0.882015
       4.075000     0.911655
       4.125000     1.017194
       4.175000     1.060920
       4.225000     1.128678
       4.275000     1.175997
       4.325000     1.215390
       4.375000     1.216423
       4.425000     1.217843
       4.475000     1.297668
       4.525000     1.313951
       4.575000     1.325737
       4.625000     1.367796
       4.675000     1.365566
       4.725000     1.417476
       4.775000     1.435843
       4.825000     1.495263
       4.875000     1.510904
       4.925000     1.515801
       4.975000     1.508038
       5.025000     1.493939
       5.075000     1.466720
       5.125000     1.395923
       5.175000     1.367629
       5.225000     1.390649
       5.275000     1.360225
       5.325000     1.381018
       5.375000     1.356620
       5.425000     1.376257
       5.475000     1.333100
       5.525000     1.326571
       5.575000     1.302414
       5.625000     1.305135
       5.675000     1.290075
       5.725000     1.280819
       5.775000     1.208382
       5.825000     1.195594
       5.875000     1.185455
       5.925000     1.149770
       5.975000     1.124625
       6.025000     1.130372
       6.075000     1.102109
       6.125000     1.114334
       6.175000     1.091525
       6.225000     1.102368
       6.275000     1.120372
       6.325000     1.103092
       6.375000     1.124552
       6.425000     1.099945
       6.475000     1.110808
       6.525000     1.133864
       6.575000     1.157440
       6.625000     1.144570
       6.675000     1.165832
       6.725000     1.144912
       6.775000     1.126595
       6.825000     1.092539
       6.875000     1.082045
       6.925000     1.047044
       6.975000     1.034481
       7.025000     0.999940
       7.075000     0.968112
       7.125000     0.937554
       7.175000     0.917461
       7.225000     0.895694
       7.275000     0.885351
       7.325000     0.857565
       7.375000     0.834197
       7.425000     0.838759
       7.475000     0.814285
       7.525000     0.798529
       7.575000     0.754187
       7.625000     0.743994
       7.675000     0.726669
       7.725000     0.730388
       7.775000     0.727126
       7.825000     0.699552
       7.875000     0.690854
       7.925000     0.685255
       7.975000     0.666769
