#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.004070
       2.725000     0.090201
       2.775000     0.477127
       2.825000     1.505838
       2.875000     2.918404
       2.925000     4.121440
       2.975000     4.573594
       3.025000     4.324997
       3.075000     3.589032
       3.125000     2.663982
       3.175000     2.036184
       3.225000     1.473736
       3.275000     1.074752
       3.325000     0.821845
       3.375000     0.635754
       3.425000     0.501061
       3.475000     0.471473
       3.525000     0.480848
       3.575000     0.467492
       3.625000     0.469829
       3.675000     0.460366
       3.725000     0.505108
       3.775000     0.545289
       3.825000     0.618044
       3.875000     0.669109
       3.925000     0.741962
       3.975000     0.794373
       4.025000     0.820298
       4.075000     0.883595
       4.125000     0.926485
       4.175000     0.960675
       4.225000     1.026713
       4.275000     1.122615
       4.325000     1.221877
       4.375000     1.251417
       4.425000     1.264197
       4.475000     1.351959
       4.525000     1.369182
       4.575000     1.376058
       4.625000     1.412043
       4.675000     1.387108
       4.725000     1.465305
       4.775000     1.440739
       4.825000     1.446477
       4.875000     1.486397
       4.925000     1.530809
       4.975000     1.453129
       5.025000     1.415321
       5.075000     1.466154
       5.125000     1.415142
       5.175000     1.393184
       5.225000     1.394916
       5.275000     1.386216
       5.325000     1.376225
       5.375000     1.365524
       5.425000     1.297425
       5.475000     1.304925
       5.525000     1.282050
       5.575000     1.299759
       5.625000     1.247456
       5.675000     1.238080
       5.725000     1.263345
       5.775000     1.248840
       5.825000     1.216479
       5.875000     1.188126
       5.925000     1.169265
       5.975000     1.158206
       6.025000     1.181449
       6.075000     1.136435
       6.125000     1.125461
       6.175000     1.124748
       6.225000     1.105875
       6.275000     1.105580
       6.325000     1.118743
       6.375000     1.158112
       6.425000     1.153561
       6.475000     1.157463
       6.525000     1.160427
       6.575000     1.159125
       6.625000     1.167351
       6.675000     1.161693
       6.725000     1.146844
       6.775000     1.156415
       6.825000     1.135782
       6.875000     1.116344
       6.925000     1.095727
       6.975000     1.075485
       7.025000     1.044592
       7.075000     1.016498
       7.125000     0.970443
       7.175000     0.960077
       7.225000     0.940977
       7.275000     0.913872
       7.325000     0.919078
       7.375000     0.871499
       7.425000     0.845274
       7.475000     0.805686
       7.525000     0.778814
       7.575000     0.759854
       7.625000     0.743160
       7.675000     0.722385
       7.725000     0.697041
       7.775000     0.675980
       7.825000     0.649613
       7.875000     0.625424
       7.925000     0.594604
       7.975000     0.585111
