#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.000000
       2.725000     0.003268
       2.775000     0.028993
       2.825000     0.250567
       2.875000     0.932480
       2.925000     1.971370
       2.975000     3.099515
       3.025000     3.977576
       3.075000     4.192679
       3.125000     3.809593
       3.175000     3.137331
       3.225000     2.462138
       3.275000     1.930481
       3.325000     1.409254
       3.375000     1.039705
       3.425000     0.848205
       3.475000     0.675255
       3.525000     0.622252
       3.575000     0.593195
       3.625000     0.584332
       3.675000     0.603400
       3.725000     0.614244
       3.775000     0.639974
       3.825000     0.674441
       3.875000     0.709514
       3.925000     0.737551
       3.975000     0.765805
       4.025000     0.870631
       4.075000     0.894994
       4.125000     0.947308
       4.175000     0.997153
       4.225000     1.043843
       4.275000     1.063390
       4.325000     1.101220
       4.375000     1.154296
       4.425000     1.204210
       4.475000     1.236105
       4.525000     1.226243
       4.575000     1.296750
       4.625000     1.314700
       4.675000     1.368676
       4.725000     1.401170
       4.775000     1.470329
       4.825000     1.466283
       4.875000     1.490073
       4.925000     1.526807
       4.975000     1.510587
       5.025000     1.472218
       5.075000     1.470489
       5.125000     1.435284
       5.175000     1.421276
       5.225000     1.408606
       5.275000     1.365284
       5.325000     1.401045
       5.375000     1.383836
       5.425000     1.349210
       5.475000     1.337309
       5.525000     1.303833
       5.575000     1.304913
       5.625000     1.286573
       5.675000     1.280731
       5.725000     1.258606
       5.775000     1.236906
       5.825000     1.204176
       5.875000     1.211470
       5.925000     1.192216
       5.975000     1.185534
       6.025000     1.180513
       6.075000     1.134331
       6.125000     1.127919
       6.175000     1.139641
       6.225000     1.123662
       6.275000     1.116550
       6.325000     1.114982
       6.375000     1.144616
       6.425000     1.104531
       6.475000     1.156653
       6.525000     1.115168
       6.575000     1.132965
       6.625000     1.136276
       6.675000     1.118663
       6.725000     1.116686
       6.775000     1.109782
       6.825000     1.115776
       6.875000     1.093855
       6.925000     1.056254
       6.975000     1.022409
       7.025000     0.989220
       7.075000     0.956088
       7.125000     0.952373
       7.175000     0.920949
       7.225000     0.910664
       7.275000     0.885626
       7.325000     0.866702
       7.375000     0.833037
       7.425000     0.835678
       7.475000     0.833917
       7.525000     0.830587
       7.575000     0.804601
       7.625000     0.778640
       7.675000     0.756580
       7.725000     0.730469
       7.775000     0.708659
       7.825000     0.675375
       7.875000     0.665887
       7.925000     0.650015
       7.975000     0.624414
