#Distance_(Ang)    @O_=>_@O1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.003962
       2.525000     0.044154
       2.575000     0.210082
       2.625000     0.527577
       2.675000     1.008617
       2.725000     1.367389
       2.775000     1.728246
       2.825000     1.726605
       2.875000     1.716398
       2.925000     1.707575
       2.975000     1.662178
       3.025000     1.587529
       3.075000     1.548643
       3.125000     1.511909
       3.175000     1.449258
       3.225000     1.385069
       3.275000     1.344911
       3.325000     1.313987
       3.375000     1.232306
       3.425000     1.227621
       3.475000     1.188127
       3.525000     1.143333
       3.575000     1.154490
       3.625000     1.104763
       3.675000     1.103298
       3.725000     1.096965
       3.775000     1.096709
       3.825000     1.053628
       3.875000     1.011097
       3.925000     1.048828
       3.975000     1.046262
       4.025000     1.074357
       4.075000     1.142272
       4.125000     1.128726
       4.175000     1.127749
       4.225000     1.102303
       4.275000     1.079059
       4.325000     1.089024
       4.375000     1.075433
       4.425000     1.100843
       4.475000     1.122432
       4.525000     1.142329
       4.575000     1.149498
       4.625000     1.171975
       4.675000     1.272737
       4.725000     1.267467
       4.775000     1.281296
       4.825000     1.270723
       4.875000     1.239685
       4.925000     1.324100
       4.975000     1.285068
       5.025000     1.323055
       5.075000     1.352895
       5.125000     1.375596
       5.175000     1.354037
       5.225000     1.353314
       5.275000     1.358655
       5.325000     1.345414
       5.375000     1.345196
       5.425000     1.353993
       5.475000     1.358845
       5.525000     1.394466
       5.575000     1.388929
       5.625000     1.374779
       5.675000     1.363772
       5.725000     1.375448
       5.775000     1.412422
       5.825000     1.436629
       5.875000     1.398780
       5.925000     1.391863
       5.975000     1.363636
       6.025000     1.342166
       6.075000     1.330554
       6.125000     1.320693
       6.175000     1.336561
       6.225000     1.305532
       6.275000     1.312914
       6.325000     1.288114
       6.375000     1.272167
       6.425000     1.222462
       6.475000     1.218011
       6.525000     1.210588
       6.575000     1.235022
       6.625000     1.258806
       6.675000     1.212457
       6.725000     1.171421
       6.775000     1.156309
       6.825000     1.144535
       6.875000     1.130618
       6.925000     1.132771
       6.975000     1.109904
       7.025000     1.111668
       7.075000     1.054218
       7.125000     1.024654
       7.175000     1.007029
       7.225000     1.004948
       7.275000     0.987697
       7.325000     0.964399
       7.375000     0.950474
       7.425000     0.936220
       7.475000     0.905843
       7.525000     0.855273
       7.575000     0.847064
       7.625000     0.815038
       7.675000     0.778250
       7.725000     0.775041
       7.775000     0.763900
       7.825000     0.744736
       7.875000     0.716212
       7.925000     0.698780
       7.975000     0.670508
