#Distance_(Ang)    @O_=>_@O1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.006339
       2.525000     0.053289
       2.575000     0.203494
       2.625000     0.531803
       2.675000     0.947571
       2.725000     1.240586
       2.775000     1.490628
       2.825000     1.655448
       2.875000     1.722857
       2.925000     1.713816
       2.975000     1.679726
       3.025000     1.626780
       3.075000     1.609213
       3.125000     1.678408
       3.175000     1.588888
       3.225000     1.511069
       3.275000     1.451707
       3.325000     1.334621
       3.375000     1.352468
       3.425000     1.314511
       3.475000     1.293435
       3.525000     1.245284
       3.575000     1.216772
       3.625000     1.198581
       3.675000     1.148220
       3.725000     1.148735
       3.775000     1.142348
       3.825000     1.151161
       3.875000     1.115828
       3.925000     1.109949
       3.975000     1.088039
       4.025000     1.093531
       4.075000     1.118304
       4.125000     1.126444
       4.175000     1.149191
       4.225000     1.090339
       4.275000     1.093666
       4.325000     1.062298
       4.375000     1.106116
       4.425000     1.094894
       4.475000     1.072260
       4.525000     1.097290
       4.575000     1.068103
       4.625000     1.082574
       4.675000     1.081749
       4.725000     1.105066
       4.775000     1.143565
       4.825000     1.178155
       4.875000     1.224368
       4.925000     1.235053
       4.975000     1.253495
       5.025000     1.263658
       5.075000     1.266773
       5.125000     1.253079
       5.175000     1.287159
       5.225000     1.292511
       5.275000     1.331618
       5.325000     1.360819
       5.375000     1.391228
       5.425000     1.386812
       5.475000     1.352692
       5.525000     1.404165
       5.575000     1.404546
       5.625000     1.443962
       5.675000     1.436414
       5.725000     1.424021
       5.775000     1.414314
       5.825000     1.389280
       5.875000     1.392452
       5.925000     1.387024
       5.975000     1.405510
       6.025000     1.429478
       6.075000     1.380004
       6.125000     1.400778
       6.175000     1.372584
       6.225000     1.381561
       6.275000     1.338800
       6.325000     1.352902
       6.375000     1.343228
       6.425000     1.327459
       6.475000     1.296965
       6.525000     1.276481
       6.575000     1.251639
       6.625000     1.238789
       6.675000     1.212675
       6.725000     1.207159
       6.775000     1.178515
       6.825000     1.160790
       6.875000     1.141811
       6.925000     1.101192
       6.975000     1.076482
       7.025000     1.055804
       7.075000     0.990608
       7.125000     0.966141
       7.175000     0.937637
       7.225000     0.916336
       7.275000     0.900299
       7.325000     0.899539
       7.375000     0.892470
       7.425000     0.869749
       7.475000     0.858935
       7.525000     0.836587
       7.575000     0.832346
       7.625000     0.810530
       7.675000     0.769187
       7.725000     0.748932
       7.775000     0.754345
       7.825000     0.738157
       7.875000     0.731865
       7.925000     0.719568
       7.975000     0.694471
