#Distance_(Ang)    @O_=>_@O1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.011823
       2.175000     0.166208
       2.225000     0.852936
       2.275000     1.998384
       2.325000     2.575987
       2.375000     2.456623
       2.425000     2.274658
       2.475000     2.145652
       2.525000     1.919923
       2.575000     1.694566
       2.625000     1.401002
       2.675000     1.063559
       2.725000     0.946453
       2.775000     0.742477
       2.825000     0.634325
       2.875000     0.598948
       2.925000     0.537234
       2.975000     0.540167
       3.025000     0.545796
       3.075000     0.534351
       3.125000     0.565102
       3.175000     0.577296
       3.225000     0.630001
       3.275000     0.664762
       3.325000     0.729212
       3.375000     0.736742
       3.425000     0.772487
       3.475000     0.809100
       3.525000     0.837481
       3.575000     0.908781
       3.625000     0.928208
       3.675000     1.026390
       3.725000     1.014762
       3.775000     1.063671
       3.825000     1.146517
       3.875000     1.193729
       3.925000     1.201946
       3.975000     1.167906
       4.025000     1.182512
       4.075000     1.256850
       4.125000     1.265645
       4.175000     1.278951
       4.225000     1.285023
       4.275000     1.328175
       4.325000     1.318662
       4.375000     1.323434
       4.425000     1.375000
       4.475000     1.381287
       4.525000     1.356382
       4.575000     1.403422
       4.625000     1.425430
       4.675000     1.399100
       4.725000     1.386387
       4.775000     1.438398
       4.825000     1.414370
       4.875000     1.410014
       4.925000     1.382330
       4.975000     1.400769
       5.025000     1.380721
       5.075000     1.357041
       5.125000     1.355823
       5.175000     1.375060
       5.225000     1.365937
       5.275000     1.373482
       5.325000     1.356026
       5.375000     1.330580
       5.425000     1.316061
       5.475000     1.286466
       5.525000     1.289523
       5.575000     1.310066
       5.625000     1.294857
       5.675000     1.299118
       5.725000     1.293999
       5.775000     1.286680
       5.825000     1.285571
       5.875000     1.261672
       5.925000     1.246414
       5.975000     1.249433
       6.025000     1.285741
       6.075000     1.255852
       6.125000     1.228317
       6.175000     1.208378
       6.225000     1.196810
       6.275000     1.211466
       6.325000     1.250624
       6.375000     1.230248
       6.425000     1.242568
       6.475000     1.268833
       6.525000     1.270211
       6.575000     1.276003
       6.625000     1.253055
       6.675000     1.232719
       6.725000     1.213706
       6.775000     1.206432
       6.825000     1.204033
       6.875000     1.205992
       6.925000     1.147244
       6.975000     1.115292
       7.025000     1.085604
       7.075000     1.067890
       7.125000     1.037371
       7.175000     1.044836
       7.225000     1.018059
       7.275000     0.992191
       7.325000     0.961685
       7.375000     0.975372
       7.425000     0.930145
       7.475000     0.901760
       7.525000     0.877473
       7.575000     0.857469
       7.625000     0.833738
       7.675000     0.804371
       7.725000     0.781385
       7.775000     0.775783
       7.825000     0.746004
       7.875000     0.728030
       7.925000     0.690356
       7.975000     0.671119
