#Distance_(Ang)    @O_=>_@O1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.021569
       2.275000     0.192242
       2.325000     0.757802
       2.375000     1.593578
       2.425000     2.217709
       2.475000     2.378599
       2.525000     2.220625
       2.575000     1.993952
       2.625000     1.807426
       2.675000     1.616365
       2.725000     1.388305
       2.775000     1.206368
       2.825000     1.025381
       2.875000     0.947747
       2.925000     0.942287
       2.975000     0.899364
       3.025000     0.856088
       3.075000     0.845414
       3.125000     0.839452
       3.175000     0.810333
       3.225000     0.812468
       3.275000     0.780157
       3.325000     0.760822
       3.375000     0.744412
       3.425000     0.782003
       3.475000     0.811110
       3.525000     0.803107
       3.575000     0.897768
       3.625000     0.860984
       3.675000     0.938702
       3.725000     0.962293
       3.775000     0.998278
       3.825000     0.999553
       3.875000     1.064432
       3.925000     1.114360
       3.975000     1.124900
       4.025000     1.155248
       4.075000     1.127073
       4.125000     1.190625
       4.175000     1.234398
       4.225000     1.151518
       4.275000     1.172544
       4.325000     1.221617
       4.375000     1.201208
       4.425000     1.225775
       4.475000     1.236590
       4.525000     1.243311
       4.575000     1.288866
       4.625000     1.285429
       4.675000     1.327369
       4.725000     1.373995
       4.775000     1.406466
       4.825000     1.395398
       4.875000     1.423493
       4.925000     1.460172
       4.975000     1.486859
       5.025000     1.458378
       5.075000     1.475577
       5.125000     1.502918
       5.175000     1.472386
       5.225000     1.505500
       5.275000     1.477967
       5.325000     1.427063
       5.375000     1.429869
       5.425000     1.413529
       5.475000     1.369370
       5.525000     1.340881
       5.575000     1.358790
       5.625000     1.311577
       5.675000     1.322327
       5.725000     1.284522
       5.775000     1.264849
       5.825000     1.247520
       5.875000     1.239876
       5.925000     1.246414
       5.975000     1.234885
       6.025000     1.256459
       6.075000     1.256642
       6.125000     1.233104
       6.175000     1.220089
       6.225000     1.209461
       6.275000     1.210356
       6.325000     1.240797
       6.375000     1.228456
       6.425000     1.258676
       6.475000     1.210949
       6.525000     1.189611
       6.575000     1.189551
       6.625000     1.206830
       6.675000     1.175854
       6.725000     1.167128
       6.775000     1.150176
       6.825000     1.140575
       6.875000     1.144481
       6.925000     1.137426
       6.975000     1.122674
       7.025000     1.084818
       7.075000     1.070218
       7.125000     1.056875
       7.175000     1.040311
       7.225000     1.005506
       7.275000     1.000995
       7.325000     0.959152
       7.375000     0.961986
       7.425000     0.943527
       7.475000     0.892986
       7.525000     0.878159
       7.575000     0.857807
       7.625000     0.827978
       7.675000     0.816648
       7.725000     0.786753
       7.775000     0.772732
       7.825000     0.768517
       7.875000     0.742275
       7.925000     0.708981
       7.975000     0.668219
