#Distance_(Ang)    @O_=>_@O1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.005918
       2.075000     0.170214
       2.125000     1.070526
       2.175000     2.435672
       2.225000     2.935278
       2.275000     2.465392
       2.325000     2.104605
       2.375000     2.112438
       2.425000     2.105462
       2.475000     1.892896
       2.525000     1.586487
       2.575000     1.279526
       2.625000     0.991760
       2.675000     0.741371
       2.725000     0.635326
       2.775000     0.547089
       2.825000     0.510866
       2.875000     0.492664
       2.925000     0.437956
       2.975000     0.425553
       3.025000     0.413193
       3.075000     0.459922
       3.125000     0.455760
       3.175000     0.536370
       3.225000     0.587534
       3.275000     0.622677
       3.325000     0.679164
       3.375000     0.675382
       3.425000     0.720353
       3.475000     0.743986
       3.525000     0.806622
       3.575000     0.837765
       3.625000     0.893488
       3.675000     0.979671
       3.725000     0.986079
       3.775000     0.998278
       3.825000     1.075523
       3.875000     1.119706
       3.925000     1.194700
       3.975000     1.217055
       4.025000     1.270294
       4.075000     1.287541
       4.125000     1.328114
       4.175000     1.320998
       4.225000     1.304600
       4.275000     1.340392
       4.325000     1.363810
       4.375000     1.447434
       4.425000     1.452835
       4.475000     1.415461
       4.525000     1.457364
       4.575000     1.469279
       4.625000     1.434960
       4.675000     1.456397
       4.725000     1.431172
       4.775000     1.432011
       4.825000     1.437095
       4.875000     1.467812
       4.925000     1.508397
       4.975000     1.485094
       5.025000     1.467028
       5.075000     1.445990
       5.125000     1.403500
       5.175000     1.434507
       5.225000     1.392427
       5.275000     1.378540
       5.325000     1.366981
       5.375000     1.290091
       5.425000     1.281428
       5.475000     1.254568
       5.525000     1.241663
       5.575000     1.217617
       5.625000     1.207111
       5.675000     1.188346
       5.725000     1.211514
       5.775000     1.201978
       5.825000     1.208754
       5.875000     1.201204
       5.925000     1.194843
       5.975000     1.176017
       6.025000     1.180245
       6.075000     1.205613
       6.125000     1.207099
       6.175000     1.217161
       6.225000     1.210588
       6.275000     1.224285
       6.325000     1.202337
       6.375000     1.226904
       6.425000     1.238217
       6.475000     1.240586
       6.525000     1.231906
       6.575000     1.242769
       6.625000     1.254714
       6.675000     1.241107
       6.725000     1.234419
       6.775000     1.207489
       6.825000     1.218413
       6.875000     1.192232
       6.925000     1.174875
       6.975000     1.155597
       7.025000     1.125732
       7.075000     1.100665
       7.125000     1.084411
       7.175000     1.092355
       7.225000     1.050509
       7.275000     1.041346
       7.325000     1.012162
       7.375000     0.985545
       7.425000     0.963512
       7.475000     0.961176
       7.525000     0.899845
       7.575000     0.855439
       7.625000     0.831233
       7.675000     0.823240
       7.725000     0.796757
       7.775000     0.762214
       7.825000     0.748145
       7.875000     0.715743
       7.925000     0.698161
       7.975000     0.680811
