#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.000678
       2.725000     0.009804
       2.775000     0.049793
       2.825000     0.121635
       2.875000     0.263067
       2.925000     0.478802
       2.975000     0.795718
       3.025000     1.135617
       3.075000     1.440335
       3.125000     1.677911
       3.175000     1.941813
       3.225000     2.169071
       3.275000     2.302006
       3.325000     2.278513
       3.375000     2.322718
       3.425000     2.299256
       3.475000     2.169659
       3.525000     2.012454
       3.575000     1.816803
       3.625000     1.619655
       3.675000     1.516585
       3.725000     1.393243
       3.775000     1.274839
       3.825000     1.312390
       3.875000     1.242538
       3.925000     1.135784
       3.975000     1.124286
       4.025000     1.123491
       4.075000     1.122396
       4.125000     1.107332
       4.175000     1.119953
       4.225000     1.090611
       4.275000     1.067639
       4.325000     1.086949
       4.375000     1.139842
       4.425000     1.156120
       4.475000     1.242649
       4.525000     1.242599
       4.575000     1.280054
       4.625000     1.331264
       4.675000     1.324260
       4.725000     1.352689
       4.775000     1.374961
       4.825000     1.367252
       4.875000     1.376929
       4.925000     1.365121
       4.975000     1.312522
       5.025000     1.341508
       5.075000     1.321047
       5.125000     1.316832
       5.175000     1.276647
       5.225000     1.256420
       5.275000     1.258705
       5.325000     1.244251
       5.375000     1.221546
       5.425000     1.183301
       5.475000     1.157415
       5.525000     1.189032
       5.575000     1.196378
       5.625000     1.236718
       5.675000     1.189401
       5.725000     1.252979
       5.775000     1.247385
       5.825000     1.229496
       5.875000     1.310188
       5.925000     1.290933
       5.975000     1.310477
       6.025000     1.289218
       6.075000     1.309380
       6.125000     1.308531
       6.175000     1.326123
       6.225000     1.309039
       6.275000     1.306135
       6.325000     1.307162
       6.375000     1.272765
       6.425000     1.275725
       6.475000     1.260151
       6.525000     1.275113
       6.575000     1.270164
       6.625000     1.256594
       6.675000     1.240127
       6.725000     1.231521
       6.775000     1.208758
       6.825000     1.176837
       6.875000     1.179909
       6.925000     1.132163
       6.975000     1.139236
       7.025000     1.100259
       7.075000     1.074484
       7.125000     1.069782
       7.175000     1.060582
       7.225000     1.033029
       7.275000     1.029424
       7.325000     0.980953
       7.375000     0.977960
       7.425000     0.943615
       7.475000     0.912097
       7.525000     0.899159
       7.575000     0.862798
       7.625000     0.841001
       7.675000     0.814670
       7.725000     0.780572
       7.775000     0.749367
       7.825000     0.735461
       7.875000     0.694689
       7.925000     0.673122
       7.975000     0.652269
