#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.000000
       2.725000     0.000000
       2.775000     0.000000
       2.825000     0.000608
       2.875000     0.002936
       2.925000     0.017019
       2.975000     0.058678
       3.025000     0.143212
       3.075000     0.303364
       3.125000     0.566096
       3.175000     0.928777
       3.225000     1.329069
       3.275000     1.703765
       3.325000     2.046272
       3.375000     2.323144
       3.425000     2.548752
       3.475000     2.552706
       3.525000     2.546036
       3.575000     2.414175
       3.625000     2.277859
       3.675000     2.194736
       3.725000     2.059258
       3.775000     1.969648
       3.825000     1.792096
       3.875000     1.701217
       3.925000     1.618768
       3.975000     1.463722
       4.025000     1.408109
       4.075000     1.348922
       4.125000     1.281904
       4.175000     1.247207
       4.225000     1.212968
       4.275000     1.208929
       4.325000     1.157267
       4.375000     1.146942
       4.425000     1.183140
       4.475000     1.203869
       4.525000     1.212732
       4.575000     1.181499
       4.625000     1.191489
       4.675000     1.213886
       4.725000     1.223116
       4.775000     1.222542
       4.825000     1.215057
       4.875000     1.258679
       4.925000     1.225648
       4.975000     1.204665
       5.025000     1.244821
       5.075000     1.180273
       5.125000     1.201337
       5.175000     1.139087
       5.225000     1.138547
       5.275000     1.113403
       5.325000     1.118953
       5.375000     1.091008
       5.425000     1.069836
       5.475000     1.083093
       5.525000     1.100944
       5.575000     1.117047
       5.625000     1.127957
       5.675000     1.161218
       5.725000     1.255496
       5.775000     1.262812
       5.825000     1.294440
       5.875000     1.322281
       5.925000     1.310151
       5.975000     1.344602
       6.025000     1.338824
       6.075000     1.375664
       6.125000     1.374643
       6.175000     1.422610
       6.225000     1.378806
       6.275000     1.338677
       6.325000     1.348170
       6.375000     1.341198
       6.425000     1.348036
       6.475000     1.345357
       6.525000     1.342488
       6.575000     1.335171
       6.625000     1.331793
       6.675000     1.282612
       6.725000     1.247190
       6.775000     1.226417
       6.825000     1.186840
       6.875000     1.161322
       6.925000     1.157264
       6.975000     1.154101
       7.025000     1.111668
       7.075000     1.099695
       7.125000     1.094354
       7.175000     1.052756
       7.225000     1.000020
       7.275000     0.970731
       7.325000     0.927310
       7.375000     0.918616
       7.425000     0.907431
       7.475000     0.898720
       7.525000     0.861959
       7.575000     0.847234
       7.625000     0.825306
       7.675000     0.785254
       7.725000     0.770323
       7.775000     0.761893
       7.825000     0.738315
       7.875000     0.725604
       7.925000     0.693911
       7.975000     0.656924
