#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.000000
       2.725000     0.000000
       2.775000     0.000000
       2.825000     0.000000
       2.875000     0.004698
       2.925000     0.022125
       2.975000     0.068549
       3.025000     0.179280
       3.075000     0.395759
       3.125000     0.690349
       3.175000     1.013999
       3.225000     1.298269
       3.275000     1.738157
       3.325000     2.154710
       3.375000     2.398991
       3.425000     2.575646
       3.475000     2.558735
       3.525000     2.408539
       3.575000     2.317335
       3.625000     2.216175
       3.675000     2.023311
       3.725000     1.943824
       3.775000     1.781982
       3.825000     1.726742
       3.875000     1.581941
       3.925000     1.502827
       3.975000     1.450513
       4.025000     1.399720
       4.075000     1.284910
       4.125000     1.275058
       4.175000     1.253333
       4.225000     1.205083
       4.275000     1.211319
       4.325000     1.156748
       4.375000     1.129191
       4.425000     1.137281
       4.475000     1.154667
       4.525000     1.167930
       4.575000     1.135584
       4.625000     1.181505
       4.675000     1.220993
       4.725000     1.265075
       4.775000     1.257667
       4.825000     1.302830
       4.875000     1.330364
       4.925000     1.302688
       4.975000     1.303109
       5.025000     1.253471
       5.075000     1.232474
       5.125000     1.217044
       5.175000     1.155399
       5.225000     1.153126
       5.275000     1.132416
       5.325000     1.096700
       5.375000     1.088992
       5.425000     1.117662
       5.475000     1.111267
       5.525000     1.099672
       5.575000     1.118921
       5.625000     1.160478
       5.675000     1.177193
       5.725000     1.189893
       5.775000     1.228756
       5.825000     1.264400
       5.875000     1.278969
       5.925000     1.319968
       5.975000     1.329103
       6.025000     1.350724
       6.075000     1.331606
       6.125000     1.342170
       6.175000     1.368638
       6.225000     1.375173
       6.275000     1.358030
       6.325000     1.379957
       6.375000     1.381207
       6.425000     1.356266
       6.475000     1.363070
       6.525000     1.352862
       6.575000     1.327424
       6.625000     1.329470
       6.675000     1.306687
       6.725000     1.272089
       6.775000     1.242067
       6.825000     1.223206
       6.875000     1.220061
       6.925000     1.162527
       6.975000     1.119881
       7.025000     1.110487
       7.075000     1.078072
       7.125000     1.044446
       7.175000     1.043799
       7.225000     1.021034
       7.275000     0.988614
       7.325000     0.964399
       7.375000     0.928611
       7.425000     0.923366
       7.475000     0.888904
       7.525000     0.851844
       7.575000     0.837337
       7.625000     0.819880
       7.675000     0.819944
       7.725000     0.784394
       7.775000     0.747601
       7.825000     0.730150
       7.875000     0.690071
       7.925000     0.681700
       7.975000     0.653108
