#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.000000
       2.725000     0.001961
       2.775000     0.017018
       2.825000     0.043180
       2.875000     0.126836
       2.925000     0.283650
       2.975000     0.497940
       3.025000     0.797212
       3.075000     1.117979
       3.125000     1.433878
       3.175000     1.793517
       3.225000     2.050070
       3.275000     2.258563
       3.325000     2.354025
       3.375000     2.442454
       3.425000     2.347252
       3.475000     2.251654
       3.525000     2.071437
       3.575000     1.963772
       3.625000     1.913298
       3.675000     1.695916
       3.725000     1.594727
       3.775000     1.499630
       3.825000     1.369451
       3.875000     1.392522
       3.925000     1.349709
       3.975000     1.276648
       4.025000     1.194196
       4.075000     1.196638
       4.125000     1.180071
       4.175000     1.112156
       4.225000     1.090611
       4.275000     1.056751
       4.325000     1.103296
       4.375000     1.083801
       4.425000     1.123152
       4.475000     1.105708
       4.525000     1.105586
       4.575000     1.108221
       4.625000     1.163353
       4.675000     1.228766
       4.725000     1.249857
       4.775000     1.289598
       4.825000     1.294490
       4.875000     1.309736
       4.925000     1.371925
       4.975000     1.320367
       5.025000     1.338048
       5.075000     1.292402
       5.125000     1.277286
       5.175000     1.239312
       5.225000     1.170727
       5.275000     1.197828
       5.325000     1.128196
       5.375000     1.096384
       5.425000     1.151636
       5.475000     1.136203
       5.525000     1.180605
       5.575000     1.199033
       5.625000     1.230122
       5.675000     1.229791
       5.725000     1.241872
       5.775000     1.275910
       5.825000     1.286000
       5.875000     1.309625
       5.925000     1.316926
       5.975000     1.317818
       6.025000     1.314756
       6.075000     1.324373
       6.125000     1.378913
       6.175000     1.398552
       6.225000     1.399974
       6.275000     1.363207
       6.325000     1.353266
       6.375000     1.334629
       6.425000     1.321580
       6.475000     1.316299
       6.525000     1.290161
       6.575000     1.306878
       6.625000     1.307132
       6.675000     1.263875
       6.725000     1.237531
       6.775000     1.200827
       6.825000     1.192467
       6.875000     1.167997
       6.925000     1.126799
       6.975000     1.106712
       7.025000     1.097702
       7.075000     1.086896
       7.125000     1.036510
       7.175000     0.994018
       7.225000     1.014525
       7.275000     0.984762
       7.325000     0.950739
       7.375000     0.929503
       7.425000     0.920989
       7.475000     0.900804
       7.525000     0.888273
       7.575000     0.844273
       7.625000     0.834406
       7.675000     0.817472
       7.725000     0.775935
       7.775000     0.749528
       7.825000     0.720162
       7.875000     0.684514
       7.925000     0.659752
       7.975000     0.668448
