#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.000000
       2.725000     0.000000
       2.775000     0.000000
       2.825000     0.000000
       2.875000     0.000000
       2.925000     0.000000
       2.975000     0.002742
       3.025000     0.031825
       3.075000     0.098041
       3.125000     0.230116
       3.175000     0.455481
       3.225000     0.793801
       3.275000     1.226349
       3.325000     1.623935
       3.375000     2.008676
       3.425000     2.351803
       3.475000     2.467093
       3.525000     2.528458
       3.575000     2.477596
       3.625000     2.444441
       3.675000     2.366520
       3.725000     2.299219
       3.775000     2.117125
       3.825000     1.998442
       3.875000     1.911647
       3.925000     1.823556
       3.975000     1.700252
       4.025000     1.670257
       4.075000     1.535696
       4.125000     1.430804
       4.175000     1.417901
       4.225000     1.347289
       4.275000     1.230441
       4.325000     1.165051
       4.375000     1.149985
       4.425000     1.120426
       4.475000     1.067171
       4.525000     1.061496
       4.575000     1.099177
       4.625000     1.139527
       4.675000     1.167250
       4.725000     1.155286
       4.775000     1.187205
       4.825000     1.208177
       4.875000     1.209663
       4.925000     1.214442
       4.975000     1.211529
       5.025000     1.220217
       5.075000     1.155398
       5.125000     1.108571
       5.175000     1.135281
       5.225000     1.098190
       5.275000     1.065783
       5.325000     1.067088
       5.375000     1.103776
       5.425000     1.057961
       5.475000     1.038888
       5.525000     1.095538
       5.575000     1.110175
       5.625000     1.136394
       5.675000     1.189853
       5.725000     1.229284
       5.775000     1.272708
       5.825000     1.293295
       5.875000     1.287969
       5.925000     1.292592
       5.975000     1.344330
       6.025000     1.382814
       6.075000     1.408806
       6.125000     1.384347
       6.175000     1.422992
       6.225000     1.432665
       6.275000     1.409679
       6.325000     1.414171
       6.375000     1.408318
       6.425000     1.400240
       6.475000     1.413429
       6.525000     1.340436
       6.575000     1.342132
       6.625000     1.305584
       6.675000     1.253090
       6.725000     1.222506
       6.775000     1.212142
       6.825000     1.207472
       6.875000     1.170667
       6.925000     1.150280
       6.975000     1.143625
       7.025000     1.104783
       7.075000     1.081272
       7.125000     1.052286
       7.175000     1.025886
       7.225000     0.973613
       7.275000     0.966879
       7.325000     0.960328
       7.375000     0.936107
       7.425000     0.892816
       7.475000     0.898546
       7.525000     0.862559
       7.575000     0.827609
       7.625000     0.814871
       7.675000     0.785666
       7.725000     0.765931
       7.775000     0.759966
       7.825000     0.755992
       7.875000     0.744153
       7.925000     0.726369
       7.975000     0.696990
