#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.000000
       2.725000     0.000000
       2.775000     0.000000
       2.825000     0.000000
       2.875000     0.009982
       2.925000     0.027798
       2.975000     0.093775
       3.025000     0.221713
       3.075000     0.447602
       3.125000     0.730607
       3.175000     1.147370
       3.225000     1.550270
       3.275000     1.913285
       3.325000     2.207392
       3.375000     2.449698
       3.425000     2.573991
       3.475000     2.554715
       3.525000     2.459319
       3.575000     2.326069
       3.625000     2.156708
       3.675000     2.025468
       3.725000     1.966212
       3.775000     1.832049
       3.825000     1.663710
       3.875000     1.599396
       3.925000     1.568359
       3.975000     1.473859
       4.025000     1.419494
       4.075000     1.354475
       4.125000     1.253379
       4.175000     1.207110
       4.225000     1.186865
       4.275000     1.134035
       4.325000     1.119124
       4.375000     1.102312
       4.425000     1.129101
       4.475000     1.134066
       4.525000     1.148729
       4.575000     1.178484
       4.625000     1.150419
       4.675000     1.205225
       4.725000     1.199419
       4.775000     1.271929
       4.825000     1.250291
       4.875000     1.288496
       4.925000     1.226048
       4.975000     1.226433
       5.025000     1.233095
       5.075000     1.191769
       5.125000     1.187662
       5.175000     1.179685
       5.225000     1.151526
       5.275000     1.131893
       5.325000     1.103890
       5.375000     1.103440
       5.425000     1.139762
       5.475000     1.132155
       5.525000     1.154846
       5.575000     1.139066
       5.625000     1.187630
       5.675000     1.185935
       5.725000     1.257718
       5.775000     1.241273
       5.825000     1.256961
       5.875000     1.319328
       5.925000     1.325498
       5.975000     1.355886
       6.025000     1.357142
       6.075000     1.369483
       6.125000     1.368951
       6.175000     1.392442
       6.225000     1.400350
       6.275000     1.349031
       6.325000     1.366854
       6.375000     1.372608
       6.425000     1.338629
       6.475000     1.360639
       6.525000     1.332798
       6.575000     1.324056
       6.625000     1.340529
       6.675000     1.322482
       6.725000     1.270586
       6.775000     1.256026
       6.825000     1.232792
       6.875000     1.181757
       6.925000     1.111718
       6.975000     1.127264
       7.025000     1.113340
       7.075000     1.085344
       7.125000     1.072460
       7.175000     1.030317
       7.225000     1.001694
       7.275000     0.979535
       7.325000     0.958700
       7.375000     0.930217
       7.425000     0.909896
       7.475000     0.883170
       7.525000     0.866587
       7.575000     0.836660
       7.625000     0.825306
       7.675000     0.793000
       7.725000     0.759587
       7.775000     0.730900
       7.825000     0.707479
       7.875000     0.692654
       7.925000     0.658207
       7.975000     0.641356
