#Distance_(Ang)    @O_=>_@S1
       0.025000     0.000000
       0.075000     0.000000
       0.125000     0.000000
       0.175000     0.000000
       0.225000     0.000000
       0.275000     0.000000
       0.325000     0.000000
       0.375000     0.000000
       0.425000     0.000000
       0.475000     0.000000
       0.525000     0.000000
       0.575000     0.000000
       0.625000     0.000000
       0.675000     0.000000
       0.725000     0.000000
       0.775000     0.000000
       0.825000     0.000000
       0.875000     0.000000
       0.925000     0.000000
       0.975000     0.000000
       1.025000     0.000000
       1.075000     0.000000
       1.125000     0.000000
       1.175000     0.000000
       1.225000     0.000000
       1.275000     0.000000
       1.325000     0.000000
       1.375000     0.000000
       1.425000     0.000000
       1.475000     0.000000
       1.525000     0.000000
       1.575000     0.000000
       1.625000     0.000000
       1.675000     0.000000
       1.725000     0.000000
       1.775000     0.000000
       1.825000     0.000000
       1.875000     0.000000
       1.925000     0.000000
       1.975000     0.000000
       2.025000     0.000000
       2.075000     0.000000
       2.125000     0.000000
       2.175000     0.000000
       2.225000     0.000000
       2.275000     0.000000
       2.325000     0.000000
       2.375000     0.000000
       2.425000     0.000000
       2.475000     0.000000
       2.525000     0.000000
       2.575000     0.000000
       2.625000     0.000000
       2.675000     0.000000
       2.725000     0.000000
       2.775000     0.000000
       2.825000     0.000000
       2.875000     0.000000
       2.925000     0.000000
       2.975000     0.000548
       3.025000     0.002122
       3.075000     0.012833
       3.125000     0.045725
       3.175000     0.132889
       3.225000     0.345801
       3.275000     0.693724
       3.325000     1.143647
       3.375000     1.576602
       3.425000     2.051828
       3.475000     2.453025
       3.525000     2.603847
       3.575000     2.720647
       3.625000     2.646113
       3.675000     2.536507
       3.725000     2.402059
       3.775000     2.289805
       3.825000     2.145074
       3.875000     2.011528
       3.925000     1.977619
       3.975000     1.804694
       4.025000     1.633406
       4.075000     1.592108
       4.125000     1.554316
       4.175000     1.453265
       4.225000     1.373392
       4.275000     1.289931
       4.325000     1.234072
       4.375000     1.220734
       4.425000     1.239409
       4.475000     1.239498
       4.525000     1.193531
       4.575000     1.201442
       4.625000     1.172202
       4.675000     1.240536
       4.725000     1.247466
       4.775000     1.279380
       4.825000     1.275727
       4.875000     1.265418
       4.925000     1.245658
       4.975000     1.184663
       5.025000     1.166971
       5.075000     1.120534
       5.125000     1.141094
       5.175000     1.101027
       5.225000     1.069033
       5.275000     1.019733
       5.325000     1.077358
       5.375000     1.032375
       5.425000     1.050540
       5.475000     1.039698
       5.525000     1.020965
       5.575000     1.065200
       5.625000     1.049569
       5.675000     1.084808
       5.725000     1.090970
       5.775000     1.130229
       5.825000     1.201888
       5.875000     1.228064
       5.925000     1.246275
       5.975000     1.276352
       6.025000     1.336283
       6.075000     1.362381
       6.125000     1.391851
       6.175000     1.430629
       6.225000     1.454209
       6.275000     1.431127
       6.325000     1.461367
       6.375000     1.441758
       6.425000     1.431751
       6.475000     1.436352
       6.525000     1.449194
       6.575000     1.398831
       6.625000     1.371161
       6.675000     1.379891
       6.725000     1.279816
       6.775000     1.257823
       6.825000     1.231646
       6.875000     1.229303
       6.925000     1.163337
       6.975000     1.138038
       7.025000     1.112946
       7.075000     1.111137
       7.125000     1.072651
       7.175000     1.048985
       7.225000     1.012387
       7.275000     0.990540
       7.325000     0.961776
       7.375000     0.977513
       7.425000     0.923190
       7.475000     0.899154
       7.525000     0.852530
       7.575000     0.825325
       7.625000     0.803517
       7.675000     0.775531
       7.725000     0.743727
       7.775000     0.707776
       7.825000     0.693290
       7.875000     0.687958
       7.925000     0.673431
       7.975000     0.676537
